url	timestamp	file_size	aspect_ratio	maj_axis_len	min_axis_len	orientation	eccentricity	solidity	estimated_volume	area	intensity_gray_mass_displace_in_images	intensity_gray_moment_hu_4	intensity_gray_moment_hu_5	intensity_gray_moment_hu_6	intensity_gray_moment_hu_7	intensity_gray_std_intensity	intensity_gray_moment_hu_1	intensity_gray_moment_hu_2	intensity_gray_moment_hu_3	intensity_gray_median_intensity	intensity_gray_mass_displace_in_minors	intensity_gray_mean_intensity	intensity_gray_perc_25_intensity	intensity_gray_perc_75_intensity	intensity_red_mass_displace_in_images	intensity_red_moment_hu_4	intensity_red_moment_hu_5	intensity_red_moment_hu_6	intensity_red_moment_hu_7	intensity_red_std_intensity	intensity_red_moment_hu_1	intensity_red_moment_hu_2	intensity_red_moment_hu_3	intensity_red_median_intensity	intensity_red_mass_displace_in_minors	intensity_red_mean_intensity	intensity_red_perc_25_intensity	intensity_red_perc_75_intensity	intensity_green_mass_displace_in_images	intensity_green_moment_hu_4	intensity_green_moment_hu_5	intensity_green_moment_hu_6	intensity_green_moment_hu_7	intensity_green_std_intensity	intensity_green_moment_hu_1	intensity_green_moment_hu_2	intensity_green_moment_hu_3	intensity_green_median_intensity	intensity_green_mass_displace_in_minors	intensity_green_mean_intensity	intensity_green_perc_25_intensity	intensity_green_perc_75_intensity	intensity_blue_mass_displace_in_images	intensity_blue_moment_hu_4	intensity_blue_moment_hu_5	intensity_blue_moment_hu_6	intensity_blue_moment_hu_7	intensity_blue_std_intensity	intensity_blue_moment_hu_1	intensity_blue_moment_hu_2	intensity_blue_moment_hu_3	intensity_blue_median_intensity	intensity_blue_mass_displace_in_minors	intensity_blue_mean_intensity	intensity_blue_perc_25_intensity	intensity_blue_perc_75_intensity
images/00000/SPC-EAWAG-0P5X-1536585355400471-2267923811883-045450-031-3096-1298-36-76.jpeg	2018-09-10 15:15:55	4.47	0.4355849086126005	0.031215833745081904	0.013597146089117633	-81.99896238728215	0.9001476475495298	0.7075365579302587	2.4174587688248515e-05	0.0002417876	0.012016383030314895	1.3224699460112138e-09	1.9895458660048747e-18	3.5203706585063563e-13	-2.331782058757136e-18	36.16997980952009	0.003391297647869476	5.519169621363326e-06	4.062211003369579e-09	71.0	0.02949926586287428	75.33545310015899	43.0	103.0	0.016315680991245453	1.989709825448031e-09	2.8179037804385208e-18	-9.008470396928738e-13	-6.95890708249081e-18	30.01059965762939	0.004221865525678451	8.405115162616288e-06	7.155754831562576e-09	56.0	0.027034671743593527	59.570747217806044	34.0	83.0	0.010646256679204978	1.359834519967817e-09	2.2973551174036862e-18	6.347710015856355e-13	-2.1388716237535983e-18	37.97532355833227	0.003318902787651892	5.315339813041026e-06	3.918259642683996e-09	73.0	0.03390741100215082	77.34817170111288	43.0	107.0	0.01295553555036492	8.517248320127501e-10	8.752698293881974e-19	3.125072953144178e-13	-8.837664049521084e-19	42.11547794668223	0.0028560553332816468	3.948085061613131e-06	2.503985330092345e-09	84.0	0.03488809850756373	90.07154213036566	52.0	121.0
images/00000/SPC-EAWAG-0P5X-1530062765062059-1776746626117-051549-059-540-1628-60-60.jpeg	2018-06-27 03:26:05	5.286	0.5787548474884936	0.026552039981479234	0.0153671218499894	33.269255135523544	0.8155015797094267	0.8622559652928417	2.626464725948645e-05	0.000305598	0.03585706134605234	2.8444207492449577e-10	3.829977262839256e-20	3.2094419802126416e-13	1.4139323870706545e-20	46.2744721918108	0.001995795555134635	1.3990512913427386e-06	7.242694555344645e-11	72.0	0.0868010740784272	74.21635220125786	29.0	109.0	0.030917915456639165	4.1573219540999293e-10	7.459747969783175e-20	5.695033425884717e-13	2.917222741638409e-20	39.118451845533784	0.00237657869748204	2.0348679419258115e-06	8.929148228919051e-11	61.0	0.07484462388041586	62.91572327044025	25.0	93.0	0.03939361463097931	2.8752973548135004e-10	3.684833718601438e-20	3.2412795628075385e-13	1.45185284883556e-20	47.88623944648003	0.0019928732810241493	1.400876210106713e-06	6.598731985663178e-11	72.0	0.09536219459816682	74.16603773584906	28.0	109.0	0.03604281931717362	1.9179276525428572e-10	1.9067429758461784e-20	1.8149545802363567e-13	6.4630295540878505e-21	52.770150011626036	0.0017076513135317727	9.96045267165705e-07	5.745399865553714e-11	84.0	0.0872507481679	86.56352201257862	36.0	125.0
images/00000/SPC-EAWAG-0P5X-1530062060969118-1776042567592-044509-096-2272-910-56-60.jpeg	2018-06-27 03:14:20	5.212	0.603276428087847	0.025523716948543527	0.01539785679224258	-48.23082226508623	0.7975321631843878	0.9225352112676056	2.534854764900038e-05	0.0003021384	0.013552353680606585	1.547514145793551e-11	-3.232953811754584e-22	-1.1056779677352171e-14	-5.842364468689602e-23	54.74547989770454	0.001529963002531437	5.960905737913762e-07	2.912401687663205e-11	85.5	0.031280022423136086	87.25445292620866	35.0	122.0	0.007410129660729636	1.719937074830927e-11	-4.261193593509925e-22	-1.4520995124033208e-14	-5.773310476864735e-24	48.23777993410634	0.00174890735408913	7.769856900186588e-07	3.569476849899302e-11	75.0	0.01699548441733788	77.20992366412214	32.25	109.0	0.015987810914829988	1.7337719566744984e-11	-3.9179969727954116e-22	-1.201848366552296e-14	-1.0609052968103324e-22	54.99374122319161	0.00153085887923745	5.919050725344274e-07	3.161416158463926e-11	84.0	0.03689210487983524	86.9885496183206	35.0	122.0	0.016136417110433482	1.150681615117878e-11	-1.745287943618274e-22	-7.256050287275992e-15	-3.693936778694107e-23	62.3236230872107	0.0013481148007091356	4.6977843662437054e-07	2.088816991647545e-11	98.0	0.037341310053199586	98.57633587786259	38.0	140.0
images/00000/SPC-EAWAG-0P5X-1536063045699600-1745621528522-006359-071-1582-426-56-52.jpeg	2018-09-04 14:10:45	4.818	0.5586375377496413	0.025063824241907288	0.014001593061088858	35.98900622389607	0.8294119009376573	0.9138381201044387	2.0582155180576228e-05	0.00026908	0.023059435273141093	1.4166994237874774e-11	-4.841039120667866e-22	-4.181226113271942e-15	2.8807091102160004e-22	54.157402399800134	0.0016217329900679782	8.383807013777023e-07	1.116075684706276e-10	87.0	0.05320508258168056	88.30714285714286	39.0	123.25	0.022081330361423613	2.3046774359396653e-11	-1.3982618429808888e-21	-1.4520348794723336e-14	2.7160092712854153e-22	49.442649089420684	0.0018287204749023636	1.057824422806674e-06	1.6574135582428323e-10	75.0	0.05099977484135952	77.77285714285715	33.0	111.0	0.025752421549387214	1.4353163212044342e-11	-5.098097031878408e-22	-4.718520556779369e-15	2.5392887464301413e-22	56.45578242649512	0.0016142528369517857	8.362253957264461e-07	1.0970311865403586e-10	85.5	0.05933333502804609	88.83857142857143	38.0	121.25	0.021321270362882543	9.050033030100687e-12	-1.4871898021570562e-22	-7.500369179370479e-17	1.887420320421324e-22	57.904454659272595	0.0014523551876339685	6.720504641426537e-07	7.789919664091812e-11	97.5	0.04927335506601684	99.31142857142858	46.75	137.0
images/00000/SPC-EAWAG-0P5X-1528204651446802-541149480293-046409-008-1650-1758-40-60.jpeg	2018-06-05 15:17:31	3.694	0.6060492295157656	0.024805218175736922	0.015033183363375825	67.98048265619356	0.7954271377086319	0.9644218551461246	2.3481918150931167e-05	0.0002917596	0.006041650079099209	9.758095749032647e-13	3.2310088799923066e-24	3.395783292045775e-16	7.439948708821453e-25	58.73473103504146	0.001521096444349237	8.004820128737438e-07	1.1830930377426551e-11	75.0	0.014523449813692068	83.433465085639	27.0	132.0	0.004929743237131123	1.4393602416012193e-13	-2.877402645089481e-26	-1.0125922900183895e-16	1.7747964982529887e-25	50.223686070591086	0.0017635721706648843	1.0932109915507698e-06	1.0840679444188716e-11	69.0	0.012198773295377066	74.13702239789197	26.0	114.0	0.007951923443403834	1.1208198443012011e-12	4.1339402958470764e-24	5.081285636124496e-16	5.321719030015485e-25	61.17485657861783	0.0015031105066549296	8.031407826560072e-07	1.2338407738124796e-11	74.0	0.018877173163318377	83.84848484848484	24.0	136.0	0.005372337477754024	1.5578453838488781e-12	6.411519666629452e-24	5.663394376072803e-16	7.6490069360001755e-25	65.28304535246177	0.0013420231306399753	5.955674539660171e-07	1.1027740117604843e-11	83.0	0.012496827620253297	93.29512516469038	30.0	150.0
images/00000/SPC-EAWAG-0P5X-1530061829961571-1775811548388-042199-105-1362-410-60-48.jpeg	2018-06-27 03:10:29	4.352	0.5967821271148044	0.02434937877924133	0.01453127406179972	-31.442545231187804	0.802403322996814	0.9024390243902439	2.1536934256635177e-05	0.0002702332	0.013957135068577967	1.9266789672200552e-10	4.5192718153666385e-20	1.982755161939724e-13	-7.671978386123863e-21	44.41277956807207	0.001889957615013046	1.0614559960600798e-06	2.9379730155048634e-10	62.0	0.033927043014637136	68.99431009957326	28.0	100.0	0.008139739027626507	2.586844112334668e-10	8.433181735085247e-20	3.163717040033861e-13	-3.215160581606175e-20	36.929786752299606	0.0022744821335094097	1.5717550130648077e-06	4.705559848572618e-10	53.0	0.020274229986432295	58.61877667140825	25.0	84.0	0.017974426686190786	2.0730145270731835e-10	5.1704891487836503e-20	2.165490518601082e-13	-6.625617506451559e-21	43.638209789376624	0.0019178717470984808	1.0915992488089983e-06	3.0502096516867025e-10	60.0	0.0424712257771371	68.36130867709815	28.0	100.0	0.017345338509268782	1.2521209815507944e-10	1.878614475052148e-20	1.0686833974613825e-13	-1.7628012011828703e-21	53.64126667738106	0.0015804143841222662	7.289941179909443e-07	1.8136091285887162e-10	71.0	0.040953461537881194	81.0	32.0	118.5
images/00000/SPC-EAWAG-0P5X-1530060775863945-1774757460767-031659-063-1984-1346-56-48.jpeg	2018-06-27 02:52:55	4.356	0.5912090414350684	0.02423636513668975	0.014328758200332655	-32.045970909806606	0.8065183626709485	0.9460188933873145	2.0843622739823687e-05	0.0002694644	0.00492344844441746	1.1034498533695537e-11	2.042381687573063e-22	8.620565162276856e-15	-1.377109390011546e-22	44.48724421692223	0.001576163197645124	7.6129572142788e-07	4.516168177240493e-11	97.0	0.010429587547021616	95.60485021398003	52.0	133.0	0.00425413135650841	2.0854204098303922e-11	7.130314403218885e-22	2.0036408758126864e-14	-3.800151776245465e-22	37.46902163874781	0.0018528039100771288	1.0630431397573126e-06	7.198071640380893e-11	82.0	0.0094513214719626	82.20256776034236	46.0	114.0	0.004995827803025527	1.1267795689540783e-11	2.128967499790204e-22	8.823020639601005e-15	-1.4400947917142289e-22	46.17028237043501	0.0015713775666028947	7.608276503249071e-07	4.617919650672594e-11	96.0	0.010635453563510904	95.26390870185449	49.0	134.0	0.005736986955787647	6.108395335724575e-12	6.256937268157096e-23	3.91344969206951e-15	-5.182853880352347e-23	50.46595573868454	0.0013647667420758297	5.621562991493785e-07	2.8962528175872804e-11	112.0	0.011940431158444727	110.3166904422254	62.0	154.0
images/00000/SPC-EAWAG-0P5X-1530060987905803-1774969478391-033779-082-1974-1000-56-36.jpeg	2018-06-27 02:56:27	3.29	0.5258122604539639	0.024200743617345644	0.012725047706103351	21.18860116693082	0.850600650573636	0.7436918990703851	1.641482127308982e-05	0.000215264	0.02158719308187932	1.0018440338379186e-10	-1.0364444840292139e-20	-4.1332987677157707e-14	2.644050580959734e-20	44.40630812050082	0.001998244199864636	1.1716862679170584e-06	8.020767072279377e-10	68.5	0.03786648471900152	69.8125	25.0	108.25	0.024445472313649557	1.5530912993622872e-10	-6.890840572268953e-20	-1.6554617036460768e-13	2.2754094311050407e-20	39.162048500169035	0.0023339938496174015	1.626036811106741e-06	1.4057223797811822e-09	59.0	0.04287863859218046	61.99464285714286	23.0	96.0	0.019519656031466437	1.0387199177835335e-10	-7.065859979432033e-21	-3.16479076025502e-14	2.915413206855257e-20	45.393980787205514	0.001993848391042989	1.1692852832965865e-06	8.029600681420324e-10	66.5	0.03424109432424125	69.56607142857143	23.75	110.0	0.020862343464945577	7.089975379296154e-11	6.399695998016869e-22	-8.408736482069191e-15	1.3347447661265522e-20	50.00239981485787	0.0017387287593049192	8.756055978595555e-07	5.010251544974427e-10	79.5	0.03662438605261284	78.94642857142857	29.0	122.0
images/00000/SPC-EAWAG-0P5X-1536154699240358-1837273747478-058889-077-1290-88-60-36.jpeg	2018-09-05 15:38:19	3.472	0.459031999114648	0.02410718307721124	0.011065968440955087	-8.037845806294635	0.888419734015859	0.8032786885245902	1.2365564012511951e-05	0.000188356	0.019235432978143355	1.951189470744236e-09	5.351457261652303e-18	3.2791141992915244e-12	-3.5138226554816014e-20	40.42718661671385	0.0026839300378347	3.0693883610134384e-06	3.855356254332305e-09	69.0	0.06261123927737448	76.71836734693878	39.25	111.75	0.022492189905290054	4.3984860169094066e-09	2.6369154408320833e-17	8.673817719887507e-12	8.212773829009901e-19	36.1215097883208	0.003208321661580135	4.1210589591244225e-06	8.179068325899429e-09	54.5	0.07504927686346637	61.67142857142857	28.25	92.0	0.023253947094340727	1.8101934224350304e-09	4.554169418529133e-18	3.0309574208096924e-12	6.415193454719118e-20	40.901273033693705	0.0026510419309197855	3.0208574675599825e-06	3.497273403368716e-09	70.5	0.07223305294531748	78.01224489795918	40.25	112.75	0.01410535781417609	1.0152765919812261e-09	1.4991286293588624e-18	1.46220802350602e-12	-8.411232067357671e-20	45.99416333867254	0.0023013420735794577	2.3285893809676865e-06	2.154218290796299e-09	84.5	0.04652213325062195	91.44285714285714	49.25	128.0
images/00000/SPC-EAWAG-0P5X-1528200107985735-536606102621-000979-002-928-2332-60-48.jpeg	2018-06-05 14:01:47	3.95	0.5782602671300783	0.02387469819337532	0.013805789354951208	37.8456807397771	0.8158523539579023	0.9514285714285714	1.906114499897105e-05	0.0002560104	0.022013531481937354	8.870385166392856e-11	7.190557399460194e-21	8.543963392456516e-14	6.01468241810843e-22	53.94370233976549	0.0016355387278093206	9.383908669736321e-07	7.459775832971519e-11	73.5	0.05435927927434793	76.69669669669669	22.0	120.0	0.016915456035291494	1.0375087657650532e-10	1.0558350943428999e-20	1.1651928561954761e-13	9.970838793921896e-22	46.79366025310615	0.0018882324029308507	1.272173909301562e-06	1.0071003934161389e-10	66.0	0.04249359314515256	68.3108108108108	22.0	105.0	0.027196376861335782	8.988046867796921e-11	7.253664903777722e-21	8.616456661072302e-14	6.425987042698883e-22	56.04683751777161	0.0016142698821516297	9.281785356947803e-07	7.303214816255261e-11	75.0	0.06651631407024983	77.16816816816817	21.0	122.75	0.021133861918838866	6.944440081046528e-11	4.2419208635743246e-21	5.813623028191228e-14	3.1059753370869387e-22	60.05309651823506	0.001447566132809945	7.106652919302993e-07	5.401763761086262e-11	79.0	0.05219483989543615	85.6036036036036	26.25	135.0
