url	timestamp	file_size	aspect_ratio	maj_axis_len	min_axis_len	orientation	eccentricity	solidity	estimated_volume	area	intensity_gray_mass_displace_in_images	intensity_gray_moment_hu_4	intensity_gray_moment_hu_5	intensity_gray_moment_hu_6	intensity_gray_moment_hu_7	intensity_gray_std_intensity	intensity_gray_moment_hu_1	intensity_gray_moment_hu_2	intensity_gray_moment_hu_3	intensity_gray_median_intensity	intensity_gray_mass_displace_in_minors	intensity_gray_mean_intensity	intensity_gray_perc_25_intensity	intensity_gray_perc_75_intensity	intensity_red_mass_displace_in_images	intensity_red_moment_hu_4	intensity_red_moment_hu_5	intensity_red_moment_hu_6	intensity_red_moment_hu_7	intensity_red_std_intensity	intensity_red_moment_hu_1	intensity_red_moment_hu_2	intensity_red_moment_hu_3	intensity_red_median_intensity	intensity_red_mass_displace_in_minors	intensity_red_mean_intensity	intensity_red_perc_25_intensity	intensity_red_perc_75_intensity	intensity_green_mass_displace_in_images	intensity_green_moment_hu_4	intensity_green_moment_hu_5	intensity_green_moment_hu_6	intensity_green_moment_hu_7	intensity_green_std_intensity	intensity_green_moment_hu_1	intensity_green_moment_hu_2	intensity_green_moment_hu_3	intensity_green_median_intensity	intensity_green_mass_displace_in_minors	intensity_green_mean_intensity	intensity_green_perc_25_intensity	intensity_green_perc_75_intensity	intensity_blue_mass_displace_in_images	intensity_blue_moment_hu_4	intensity_blue_moment_hu_5	intensity_blue_moment_hu_6	intensity_blue_moment_hu_7	intensity_blue_std_intensity	intensity_blue_moment_hu_1	intensity_blue_moment_hu_2	intensity_blue_moment_hu_3	intensity_blue_median_intensity	intensity_blue_mass_displace_in_minors	intensity_blue_mean_intensity	intensity_blue_perc_25_intensity	intensity_blue_perc_75_intensity
images/00000/SPC-EAWAG-0P5X-1581966503115038-2712022953267-004939-066-1678-218-1172-528.jpeg	2020-02-17 20:08:23	679.868	0.12364693528967502	0.4669546324236166	0.05773750921849691	22.649442051487778	0.9923262746664884	0.23528573125816798	0.006520477290215655	0.0038063288	0.009981667442498232	4.20866763546378e-06	2.771416119524405e-11	1.3206064718454566e-07	-1.4454152883389705e-11	35.17336695170607	0.07586885808028661	0.005426921874676776	1.3105676927905124e-05	37.0	0.10030909108282676	48.04584932336902	18.0	73.0	0.010749595119249078	8.659311442126047e-06	1.1491198258303241e-10	4.049994956009715e-07	-4.447438426618542e-11	27.795243799760176	0.09168352763507473	0.007930600388043687	2.338298337579263e-05	31.0	0.10976169377041739	39.84346596647142	16.0	60.0	0.009630384770686715	3.52736692685688e-06	1.950292088610985e-11	9.790550185500159e-08	-1.118272074298312e-11	39.03434514868072	0.07318379084062594	0.005050179414922257	1.151590497936479e-05	36.0	0.09623229529421211	49.83498283175116	17.0	77.0	0.009587683916722406	2.542705715435374e-06	1.0116235124775341e-11	5.9039292393146634e-08	-6.2092501118944845e-12	39.98774582970417	0.06561807932544055	0.004057045325619103	8.570400534517077e-06	44.0	0.0956082108624234	55.45364572813573	21.0	83.0
images/00000/SPC-EAWAG-0P5X-1582621213422094-3366723747510-000039-069-2364-1436-272-388.jpeg	2020-02-25 10:00:13	118.392	0.20104352139814108	0.16260750478976965	0.03269118536870038	55.19236688127163	0.9795823102240236	0.3125	0.0007279315304808868	0.001280052	0.009884642055259034	8.363262928613471e-07	8.578993273756539e-13	8.394195982111968e-09	1.1609282952355946e-12	38.76087192866213	0.03005192672730355	0.000805232476268383	3.56219326298842e-06	27.0	0.06985649794691166	43.3942942942943	12.0	65.0	0.006137770512268441	1.699896420278561e-06	3.705394010952265e-12	2.2368586605691863e-08	4.4909351456489224e-12	30.571089143197224	0.0357598466651104	0.001130787569580798	6.901005543236945e-06	22.0	0.04497616301330122	35.26696696696697	11.0	53.0	0.010477535395986408	7.237588525701519e-07	6.371284328882656e-13	6.821851818585487e-09	8.763640948369716e-13	43.21699481144454	0.02869978288864265	0.0007349519743197724	3.096468744714192e-06	25.0	0.07457083040984322	45.22342342342343	12.0	68.0	0.011986886643687843	4.979681510406298e-07	2.9024141762564717e-13	3.967914446943591e-09	4.3421446644450685e-13	44.198939805991586	0.02641912674704147	0.000624695287657271	2.2090800777217494e-06	34.0	0.08236893114194178	50.70750750750751	15.0	77.0
images/00000/SPC-EAWAG-0P5X-1583240949889917-3986451172569-005399-304-1520-610-348-288.jpeg	2020-03-03 14:09:09	115.632	0.10734246994957251	0.15756092889363676	0.016912979274991937	40.66680317020907	0.9942221050374636	0.5142599819873912	0.0001887892995701498	0.0013169544	0.0022168884917942162	5.079348035586399e-07	2.945039192226272e-13	1.0168366647881944e-08	1.4842546612781947e-14	36.606303725161496	0.022082104201352204	0.000469140519889963	6.635290698613069e-07	38.0	0.02486540371477973	48.382953882078226	15.0	74.75	0.0017160357797006104	8.147166009098063e-07	7.897970697390552e-13	2.0263811863133764e-08	6.234967997670933e-14	28.348853878642448	0.028304701963109902	0.0007708138223840843	1.1606720474483766e-06	31.0	0.0196111530789151	38.31611208406305	13.0	59.0	0.0034533003838377752	4.826344241427115e-07	2.639465482379927e-13	9.354191730792834e-09	1.2061649285971697e-14	39.59897880472306	0.0212692576799031	0.0004352114210308234	6.209877835101369e-07	38.0	0.03847341708226125	50.110624635143026	15.0	77.0	0.003801270523400764	3.276754468440401e-07	1.2068177616857887e-13	5.5190973128778365e-09	4.992243467803241e-15	43.14145820452501	0.018385873888144458	0.0003251952368809685	4.1466199035185505e-07	47.0	0.043146402625319547	57.720957384705194	19.0	88.0
images/00000/SPC-EAWAG-0P5X-1583478106987747-4223604806870-000979-102-2024-1070-308-88.jpeg	2020-03-06 08:01:46	32.862	0.18843355075443663	0.14899493094519983	0.028075643882416092	4.179658952594013	0.9820859417332453	0.39170868347338933	0.0004919484003452648	0.0013438624	0.03654879241664383	6.571462330734713e-07	5.770873850429335e-13	8.205950653019271e-09	1.2337603253186808e-13	38.32051600150462	0.018157584614071638	0.0002971085428135044	1.2271761936336145e-06	37.0	0.24801162103103025	51.74685354691076	21.0	76.0	0.03433213894523142	1.3837123854610628e-06	2.548580302056908e-12	2.1902075313246754e-08	5.286110524191692e-13	28.57303390457237	0.02293717409620005	0.000472445117966133	2.5571253608118156e-06	30.0	0.23350769008793304	40.52231121281464	18.0	58.0	0.03909035353385957	6.136015262644889e-07	4.95036534552412e-13	7.49929718528322e-09	9.514344938477052e-14	39.87122977946669	0.017311045351058343	0.0002702432118614748	1.0999383719259696e-06	38.0	0.2650768277800403	53.59639588100686	21.0	77.0	0.035375716607428234	3.6187659073854986e-07	1.784716639585874e-13	3.7090176577926685e-09	4.3511357490054074e-14	47.45089396467002	0.01542928284205573	0.0002147644935124426	7.120865180367013e-07	42.0	0.23921781821825944	62.128432494279174	24.0	93.0
images/00000/SPC-EAWAG-0P5X-1583168942296559-3914444622985-005329-011-2012-2348-168-144.jpeg	2020-03-02 18:09:02	29.242	0.11011446738347681	0.11581908686775949	0.01275335706328397	41.38456771115552	0.9939189122221457	0.45735155513666353	7.890740915467322e-05	0.0007461204	0.014212514294616395	9.639692495515598e-09	6.752285720622273e-17	2.1706428836971532e-10	-1.609541007404021e-19	36.281260513345906	0.022851856855389912	0.0005077665009230009	5.089962106024824e-09	31.0	0.10943789461756448	44.97011849562082	15.0	67.0	0.020038973677164812	6.889871283345011e-11	-2.733106377005901e-20	-1.4804767023683048e-12	3.6903521652067477e-22	26.37437499070055	0.029982756996842354	0.0008730595450714253	2.2843303857166115e-09	25.0	0.1516462614518325	34.32302936630603	13.0	51.0	0.014601309437416266	5.134812374465337e-09	1.7030632577020708e-17	1.1165410262848141e-10	3.811158576016026e-19	40.30273925859789	0.022116172392499047	0.0004757221349351622	2.1434100160294345e-09	30.0	0.11339695858128936	46.498712004121586	15.0	69.0	0.010101003467082991	1.8411257848868816e-08	2.889465435643652e-16	3.3885505044484324e-10	-3.778674974385663e-18	43.96776421288249	0.01866368521898214	0.000338782967967672	1.3380085624883041e-08	39.0	0.07856860417627225	55.06852138073158	19.0	82.0
images/00000/SPC-EAWAG-0P5X-1583240422816578-3985924128758-000129-170-1722-1424-112-252.jpeg	2020-03-03 14:00:22	35.8	0.2490999249851851	0.1119814449429465	0.02789456953502061	-73.74604973278203	0.9684777887862867	0.44797470260502936	0.00036498414922483366	0.00114359	0.0077584795984387825	2.1884453457898246e-07	6.070837945043163e-14	2.0662255244262762e-09	7.871062643676196e-15	36.115514761618954	0.011302262065997003	0.00010200408555905867	3.575444181895141e-07	49.0	0.037500260206116985	58.483697478991594	29.0	83.0	0.004582139741123742	3.1403207178034976e-07	1.293775157171362e-13	3.608874340794303e-09	2.098624825000581e-14	30.979597717310035	0.013981238190562763	0.00015824102219886893	5.547214520904849e-07	42.0	0.02485640956728762	50.350252100840336	25.0	71.0	0.007624175022769801	1.8993467370264635e-07	4.583200292286183e-14	1.718203774992231e-09	6.0465812650860185e-15	38.123680188889075	0.010847768146265334	9.402418681970186e-05	3.1190254239162006e-07	50.0	0.03632681382106025	60.95361344537815	30.0	85.0	0.01626064522232935	1.5744819139776844e-07	3.0915983749927786e-14	1.270780709421324e-09	3.513525283462055e-15	41.06496469378594	0.009595631852605094	7.257671698347436e-05	2.4804269482134553e-07	54.0	0.08485369438968983	65.15697478991596	32.0	92.0
images/00000/SPC-EAWAG-0P5X-1583334269906902-4079769828358-002599-239-2996-656-160-124.jpeg	2020-03-04 16:04:29	23.978	0.2679880994711471	0.0882682034805464	0.02365482809448412	-38.81320986166776	0.963422222362471	0.5283753329235812	0.00020688666046274126	0.0009913676000000001	0.04673418398913711	5.28635403781229e-10	-1.1739780274857417e-18	-2.9217617564135542e-12	-2.1989420311216203e-19	36.721328076020654	0.010865924451615949	9.949097836218555e-05	9.656655682923215e-09	32.0	0.16243995618272308	47.732066692516476	20.0	68.0	0.046302915762969694	9.157030379327761e-10	-2.4743140785981552e-18	-1.0983536215125096e-11	2.7840770351919722e-18	27.988618048710244	0.013607271196713663	0.0001556631723117972	1.806825808240534e-08	26.0	0.16299980884767476	37.70104691740985	17.0	53.0	0.049189210603629525	4.260749857835539e-10	2.972896051129818e-19	-3.6337110105419775e-12	6.6916255926153315e-19	40.881134990437076	0.010564357277091575	9.37494436792888e-05	6.931640082369611e-09	32.0	0.17017595408172131	49.09422256688639	20.0	70.0	0.044115350179785746	9.269175262423781e-10	6.895969583103963e-19	4.0984656105786726e-12	-2.408731755042619e-18	42.75830896032585	0.00910409207076184	7.00208111137317e-05	7.882531178811341e-09	41.0	0.152680382418676	57.402093834819695	24.0	82.0
images/00000/SPC-EAWAG-0P5X-1583478472014048-4223969837213-004629-085-3102-1628-148-80.jpeg	2020-03-06 08:07:52	14.292	0.17617126753808093	0.0876439404573709	0.015440344082407123	-15.597981961373124	0.9843595300976294	0.590129401143545	8.752345493577585e-05	0.0007538083999999999	0.007228649859001958	6.270987460211397e-10	-7.802519345746763e-20	5.103528467038455e-12	1.8041183211369235e-19	42.28850896782947	0.009303649247448613	7.897778715713913e-05	1.5667092472404321e-10	52.0	0.03198684608573319	63.85466598674146	27.0	95.0	0.006474839317089844	4.708989541871391e-10	7.451656229672921e-21	3.59851945134775e-12	2.9502686842846216e-19	33.940578133649396	0.011096841173293332	0.00011223516267096413	8.340977090076476e-10	46.0	0.02650714412660097	53.80724120346762	24.0	79.0	0.009270788076253053	4.110891539480104e-10	-2.2917889330333282e-20	2.9512615266553748e-12	1.4698334423365572e-19	46.72230748009602	0.009033806682341959	7.440943836311999e-05	3.1853728255291486e-10	52.0	0.04445459503584464	66.29525752167261	26.0	98.0	0.006035881983841933	8.441246394644229e-10	3.6608058529612345e-20	6.423996377006504e-12	1.9942815363135282e-20	47.47667575974877	0.00811755907548998	6.018081493740132e-05	2.88932578576371e-12	59.0	0.025213814643437794	72.49209586945436	31.0	107.0
images/00000/SPC-EAWAG-0P5X-1583334270925197-4079770828441-002609-127-734-1452-108-168.jpeg	2020-03-04 16:04:30	22.098	0.28501266311952295	0.08085741413776536	0.02304538693636267	-63.987448913335015	0.9585237513288428	0.5856783344772364	0.00017987734402321646	0.000984064	0.0015992049141936877	9.012353234808058e-09	4.68470966876818e-17	7.625536289017794e-11	1.9130910775206566e-17	36.0084652505789	0.009398464026091409	7.237484398403844e-05	3.4981166292970636e-09	26.0	0.004758236004868312	41.87578125	16.0	60.0	0.0032802329283770563	1.2113473130413928e-08	7.359058655805531e-17	1.2842761852216626e-10	4.448694409551837e-17	27.15471351692968	0.011824255068467522	0.00011394018109005998	4.1601819324090876e-09	21.0	0.01095911206203849	32.75703125	12.0	48.0	0.0014573724736548616	9.74770587274321e-09	5.701788812196462e-17	7.965744611728931e-11	1.944422421767042e-17	39.695788504575646	0.009084394621728113	6.748197979995969e-05	3.918264696836121e-09	25.0	0.00534900833259782	43.3375	16.0	61.0	0.0031230058684230248	5.765711995484091e-09	1.9709980729639038e-17	4.103134148172139e-11	7.529310632965434e-18	42.31583257040689	0.007888006887407723	5.1112707216375964e-05	2.3225807334326873e-09	33.0	0.009770190184547847	50.498828125	20.0	71.0
images/00000/SPC-EAWAG-0P5X-1582714995086695-3460503998836-001849-125-2750-1394-112-140.jpeg	2020-02-26 12:03:15	18.926	0.3736069510314341	0.06790732934361361	0.02537065026875492	-48.07733137891858	0.9275871097320163	0.5093081411503195	0.00018309161585233758	0.0007046052	0.04075793421762047	5.2156394410525325e-08	3.46078870925844e-15	2.5357048688049925e-10	5.070164333698505e-15	40.90843100053463	0.009596402636042544	6.148976707142623e-05	2.6560117332804566e-07	28.0	0.11771630208820401	45.33278777959629	16.0	61.0	0.034005649884969374	1.3586343005812785e-07	2.757269568598689e-14	9.618616489584528e-10	2.5030788677051208e-14	31.617068099632615	0.011635768532206704	8.954489547674543e-05	5.529733578346185e-07	24.0	0.09645968424180706	37.40098199672668	14.0	50.0	0.04118345794266473	4.368768337742124e-08	2.4818338732664285e-15	2.0756094052487273e-10	3.485772041586584e-15	46.24076249802855	0.009111096210910268	5.589632846654051e-05	2.195906340997475e-07	27.0	0.1191991935560139	47.60120021822149	15.0	61.0	0.044550897677694316	2.666705590057857e-08	5.934325909089933e-16	8.312433375666904e-11	1.6704866956381516e-15	46.32540212209466	0.008395188186426275	4.685861972296523e-05	1.6572043281561902e-07	32.0	0.12983057000902554	52.01472995090016	17.0	73.0
