url	timestamp	file_size	aspect_ratio	maj_axis_len	min_axis_len	orientation	eccentricity	solidity	estimated_volume	area	intensity_gray_mass_displace_in_images	intensity_gray_moment_hu_4	intensity_gray_moment_hu_5	intensity_gray_moment_hu_6	intensity_gray_moment_hu_7	intensity_gray_std_intensity	intensity_gray_moment_hu_1	intensity_gray_moment_hu_2	intensity_gray_moment_hu_3	intensity_gray_median_intensity	intensity_gray_mass_displace_in_minors	intensity_gray_mean_intensity	intensity_gray_perc_25_intensity	intensity_gray_perc_75_intensity	intensity_red_mass_displace_in_images	intensity_red_moment_hu_4	intensity_red_moment_hu_5	intensity_red_moment_hu_6	intensity_red_moment_hu_7	intensity_red_std_intensity	intensity_red_moment_hu_1	intensity_red_moment_hu_2	intensity_red_moment_hu_3	intensity_red_median_intensity	intensity_red_mass_displace_in_minors	intensity_red_mean_intensity	intensity_red_perc_25_intensity	intensity_red_perc_75_intensity	intensity_green_mass_displace_in_images	intensity_green_moment_hu_4	intensity_green_moment_hu_5	intensity_green_moment_hu_6	intensity_green_moment_hu_7	intensity_green_std_intensity	intensity_green_moment_hu_1	intensity_green_moment_hu_2	intensity_green_moment_hu_3	intensity_green_median_intensity	intensity_green_mass_displace_in_minors	intensity_green_mean_intensity	intensity_green_perc_25_intensity	intensity_green_perc_75_intensity	intensity_blue_mass_displace_in_images	intensity_blue_moment_hu_4	intensity_blue_moment_hu_5	intensity_blue_moment_hu_6	intensity_blue_moment_hu_7	intensity_blue_std_intensity	intensity_blue_moment_hu_1	intensity_blue_moment_hu_2	intensity_blue_moment_hu_3	intensity_blue_median_intensity	intensity_blue_mass_displace_in_minors	intensity_blue_mean_intensity	intensity_blue_perc_25_intensity	intensity_blue_perc_75_intensity
images/00000/SPC-EAWAG-0P5X-1530061369935215-1775351510147-037599-013-2164-2160-96-56.jpeg	2018-06-27 03:02:49	7.31	0.2792534133155054	0.041039534034828476	0.011460429960103708	21.948317963830906	0.9602174395165084	0.7169990503323836	2.257838390114027e-05	0.00029022200000000003	0.025678525470280544	1.462417432174749e-10	1.0223172266054282e-19	1.576847212099703e-13	6.526709018010462e-20	32.688738233494504	0.0074823177829287275	4.4032877541378974e-05	4.7036133955594326e-09	37.0	0.12938542833428823	48.854304635761586	25.0	64.0	0.014306608344889461	8.174290622429572e-09	1.4856993191949316e-16	6.77338678787128e-11	2.71629783265937e-17	23.90101607381981	0.00977178915205185	7.400422802061418e-05	4.1762961254739923e-08	30.0	0.07243035284464898	37.335099337748346	20.0	48.0	0.024747298659357486	8.072279099246991e-11	5.114552490685842e-20	-1.6453300961102544e-13	-5.7391939282681626e-21	35.48504316233774	0.0074004686264035145	4.3196716418640325e-05	5.035715227975933e-09	36.0	0.1269255241277095	49.35629139072848	24.0	65.5	0.03325522025942994	1.5053179081895754e-09	4.9420625786422145e-21	7.675296377354238e-12	1.4519361569005299e-18	40.80487625770646	0.006002083509812764	2.8486464287244838e-05	6.180382974965656e-10	46.0	0.16492292484216467	60.83576158940397	30.0	82.0
images/00000/SPC-EAWAG-0P5X-1534770419064547-453012993569-040079-020-972-1796-28-80.jpeg	2018-08-20 15:06:59	3.722	0.27637262624079606	0.03471371860424473	0.009593921577239097	80.14663813148584	0.9610505561440382	0.6116751269035533	1.3383881298943017e-05	0.0001852808	0.013483455523229897	1.3538700028359387e-09	1.0839224140941645e-18	6.909794756728735e-13	-5.1115652984971264e-18	32.800356932297355	0.006070198721758328	2.6464536635955392e-05	1.100219338597679e-08	48.0	0.044168071258634825	59.70539419087137	34.0	78.5	0.015541774550469347	3.5324664052967067e-09	1.3262622933524353e-17	6.084275589124798e-12	-3.091098731243628e-17	26.36116533905684	0.007876246925470794	4.4224621698548974e-05	2.5667099614988234e-08	38.0	0.03939687029534913	46.25311203319502	26.0	63.0	0.008756121228269216	1.3324432762314542e-09	1.4847574121561338e-18	1.1047748594730193e-12	-4.71647078162235e-18	35.73835941253834	0.0059537522276711975	2.5441603016922155e-05	1.0335359580929111e-08	47.0	0.033162314781901396	61.12033195020747	34.0	79.75	0.01617969059258746	6.189805380296725e-10	-1.1215137743732724e-19	-3.5653320036607905e-13	-1.1627253304450306e-18	39.16261185999776	0.00496207330989189	1.7790982233463406e-05	5.7536725738926095e-09	59.0	0.056297222152147636	72.7240663900415	41.0	99.0
images/00000/SPC-EAWAG-0P5X-1529543108390998-1257097203725-038979-069-2284-1294-64-36.jpeg	2018-06-21 03:05:08	3.444	0.43879650082257665	0.03455154251240148	0.015161095952464268	-19.68772790782299	0.8985864626544641	0.6086547507055503	3.3267276105855375e-05	0.0002487068	0.009054573744554581	2.3645653812787985e-08	6.900993945721469e-16	8.95747929971528e-11	2.4919317811287576e-17	38.28726841908374	0.005618759314682772	1.737718456641614e-05	3.6069093347903335e-08	56.0	0.01726635679641381	64.04018547140649	30.0	93.5	0.03760848350608506	1.3525472371579413e-08	2.9105801482780286e-16	6.016163827020924e-11	6.199753333640177e-17	33.870659137674885	0.0071727819927020564	3.017065162503342e-05	3.5790910059175585e-08	45.0	0.06716534129585186	54.145285935085006	26.0	76.0	0.008084181654578488	2.3668997569125776e-08	6.936623209537499e-16	8.956210830308363e-11	2.8776234424840586e-17	38.244300961664	0.005621594789307071	1.7332766092648774e-05	3.6349913095614945e-08	55.0	0.014618669075394112	64.03091190108192	31.0	92.0	0.025113899538451778	2.0798034565324264e-08	4.830107357122182e-16	6.127447642595309e-11	2.6319753258623e-19	47.33505140571712	0.004440134394079106	1.0209789802161519e-05	2.5932644681365327e-08	63.0	0.061196985788961454	74.95672333848532	35.0	109.0
images/00000/SPC-EAWAG-0P5X-1527066701439337-1208553285878-059349-010-2118-1738-64-48.jpeg	2018-05-23 11:11:41	4.146	0.35231974520113757	0.03439253099811018	0.012117167758076405	-27.540230344311265	0.9358796915957763	0.8068535825545171	2.1152172903893863e-05	0.0002986788	0.056549199169513	1.0434953391828237e-08	8.623355947941893e-17	3.796653152142543e-11	-1.7093128269879613e-17	48.785110441507555	0.00431434517261814	1.3261356461854497e-05	6.801710653179783e-09	32.0	0.17710028104354225	50.76447876447877	12.0	73.0	0.06113695155994768	3.687626081619949e-08	1.114208861757509e-15	1.8098848047082778e-10	-1.750643055784889e-16	36.51818211603982	0.005822334390460575	2.41405365436372e-05	2.5367849747525357e-08	26.0	0.19104398154567412	38.55598455598456	11.0	51.0	0.058742475465336154	1.0616093711929985e-08	9.057842010089568e-17	3.829980617298228e-11	-1.635672967042805e-17	52.3739104294795	0.004248033213161577	1.303898900806019e-05	7.080947053720221e-09	32.0	0.18312075994360968	51.77477477477478	11.0	73.0	0.051088928463858804	3.728666410726441e-09	1.0538496586517569e-17	1.070990393364393e-11	-2.745206376293787e-18	58.665283965350696	0.003430576869859615	8.26571599520784e-06	2.2877559857813736e-09	41.0	0.16090247548705772	62.94079794079794	16.0	90.0
images/00000/SPC-EAWAG-0P5X-1529845586715581-1559571330406-039759-110-1100-1116-60-52.jpeg	2018-06-24 15:06:26	4.358	0.29771245521949397	0.0339603412299089	0.010110416567647988	44.66616576234435	0.9546555892085798	0.6227106227106227	1.4541149985291043e-05	0.00019604399999999998	0.028996161244530243	3.3904758811288707e-08	1.5632321557311056e-15	1.668733317264005e-10	-2.1970680728642336e-17	38.505456056222144	0.00591356717589894	2.4605002357791258e-05	6.27120158350752e-08	38.0	0.09703549954422801	52.950980392156865	23.0	75.5	0.02086352303054305	5.8213756127975094e-08	4.760900778557402e-15	3.827739119906981e-10	-3.386742672413318e-17	29.428900629037372	0.007822813763530194	4.362869283535964e-05	1.1490088425733574e-07	32.5	0.06971184889448886	42.36862745098039	20.0	58.75	0.02712302581965609	3.244022059984013e-08	1.4364784177181925e-15	1.5952066528508632e-10	-2.626692760475638e-17	41.74690792639427	0.005900745984944752	2.4585964732164695e-05	6.046332171475253e-08	36.0	0.08980357043795098	53.38039215686275	21.25	74.0	0.035767023691873824	2.051162108880945e-08	5.613908812188891e-16	7.927729725560242e-11	-7.390197381226954e-18	47.078540803949544	0.004682782915197839	1.5225964235484403e-05	3.652632728763913e-08	47.0	0.12061241148353398	64.13725490196079	26.0	94.0
images/00000/SPC-EAWAG-0P5X-1529972972364906-1686955195321-017619-103-978-976-40-72.jpeg	2018-06-26 02:29:32	4.292	0.2874545898322753	0.03388936201270533	0.009741652657039702	71.40469167825397	0.957794267462673	0.7665369649805448	1.3471541194246014e-05	0.0002271804	0.04639932562465914	1.3160385300098382e-08	1.5771555140386783e-16	5.641971756867408e-11	2.0485214233928054e-17	34.0261833066895	0.0051474234502461805	1.9010113813217737e-05	1.1097085682279193e-08	46.0	0.18653367608802657	55.67005076142132	29.0	78.0	0.03951762257636648	1.9616836221192523e-08	3.5411927233199674e-16	1.1181932835761136e-10	5.5420189218857494e-17	24.260267166399956	0.006873218341740947	3.42110491658544e-05	1.7018493026455736e-08	36.0	0.16008085098758515	42.73434856175973	23.0	59.0	0.04795754440961946	1.4043767019488276e-08	1.790834519231185e-16	6.058070059508755e-11	2.2284528996217195e-17	36.99881279309544	0.00514728661273685	1.9171055039883367e-05	1.1757997044307437e-08	46.0	0.18721705249698287	56.169204737732656	27.0	78.0	0.04883559313188905	7.782987930238015e-09	5.5183658865764165e-17	2.6230909622362638e-11	6.715878063649034e-18	42.86715450319942	0.004064543958232018	1.1704672544319696e-05	6.554915285702346e-09	58.0	0.1998511318377972	69.08798646362098	35.0	97.5
images/00000/SPC-EAWAG-0P5X-1529586497328752-1300485565221-040869-146-2620-292-76-36.jpeg	2018-06-21 15:08:17	3.676	0.41286344094409066	0.03243524154896305	0.013391325433757623	-20.70446306043019	0.9107929397683128	0.5010309278350515	2.4364240313943718e-05	0.00018681839999999997	0.01518897533702689	5.4479782062085787e-08	3.851746373120344e-15	2.2054642794943872e-10	-1.6200538988263472e-15	40.40772027068962	0.006582534832217558	2.491436025831586e-05	1.0798196023120551e-07	31.5	0.03163716187148654	47.59670781893004	15.25	73.0	0.018274153542746325	1.2575526246903028e-07	2.0621611950296684e-14	7.034756131290188e-10	-9.026626976134164e-15	28.9307869176659	0.008966965665540366	4.651966463946515e-05	2.547996703160139e-07	25.0	0.03487354516491193	36.757201646090536	14.0	56.0	0.009749517489969725	5.3068084155998676e-08	3.673166965908334e-15	2.1756179949723595e-10	-1.5535538143645336e-15	44.25692460548487	0.0066488371621407074	2.5757842772788542e-05	1.0642708084096397e-07	28.0	0.018078702111417693	47.6522633744856	14.0	73.75	0.01774368856966233	2.72749064497093e-08	9.592286815192807e-16	8.356636930266175e-11	-3.993619572322108e-16	51.343477589519125	0.005077405959318652	1.4581596553733637e-05	5.320800103626401e-08	38.0	0.04102653152872067	59.41769547325103	17.0	92.5
images/00000/SPC-EAWAG-0P5X-1529632367442187-1346355065392-067569-181-2492-458-44-64.jpeg	2018-06-22 03:52:47	4.07	0.47068500948328307	0.03222101337236957	0.015165947984734762	-89.45147300970567	0.8823013214586736	0.5362318840579711	3.104323186689234e-05	0.00021334200000000002	0.04311376655565846	2.19687931692453e-08	5.546471420515558e-16	-2.0202810202425124e-12	1.2416456610486876e-15	32.99294595198644	0.006467784125777408	1.6014559528271907e-05	1.744186238253917e-07	39.0	0.10159630963547338	47.65945945945946	22.0	61.0	0.016415752044353978	2.9518253954588924e-08	-8.002786402752972e-16	-7.46877625581772e-11	2.8689957340520198e-15	23.583829417271403	0.008757099849487776	3.2198002144917564e-05	3.449285140394071e-07	33.0	0.03426871009105273	38.42162162162162	19.0	50.0	0.046956650147212335	2.195106815394788e-08	5.703958096083733e-16	-1.5811443969829661e-12	1.2183226588398368e-15	35.812506730764376	0.006411998650015855	1.562527284083589e-05	1.7109226190913108e-07	38.0	0.11120938225378732	47.96396396396396	21.0	62.0	0.05780879055230019	1.2331649772409872e-08	2.2191863740217298e-16	1.2217002440851433e-12	3.390169940750235e-16	43.1256066605646	0.004967760050244511	8.861144321318622e-06	8.755032727165087e-08	44.0	0.13848616085859583	57.556756756756755	25.0	76.5
images/00000/SPC-EAWAG-0P5X-1534766589682031-449183675254-001789-057-1584-1314-40-88.jpeg	2018-08-20 14:03:09	5.442	0.3674290430998405	0.03187502670507831	0.011711810561028786	-87.55709648560237	0.9300515567895876	0.6083445491251682	1.831417014780058e-05	0.0001737488	0.004913800931180236	1.6154609083530223e-08	-6.71265858473601e-16	-8.810453208995954e-11	-3.723646088629161e-16	31.205898632853152	0.007831325031394873	3.554633316003681e-05	1.3976957039815121e-07	50.0	0.018442404766500876	55.43805309734513	33.0	68.0	0.005810515247040168	5.621994970109212e-08	-9.175391749474068e-15	-4.5721529934259774e-10	-1.6257591188258643e-15	25.246399885557047	0.011150992301750318	6.820173056272369e-05	4.886557086301882e-07	32.5	0.026790019050471292	39.19911504424779	22.0	48.0	0.00698523424526447	1.4544422871725187e-08	-6.13819174770158e-16	-8.229165210564968e-11	-1.4505255983983554e-16	35.36374170290822	0.007611793399792444	3.35425843517143e-05	1.2929770878270164e-07	49.0	0.02695991962490126	56.926991150442475	32.0	72.0	0.0037883493585206267	7.200615057072005e-09	-8.684296558251586e-17	-2.5154084468300966e-11	-1.1895993182492363e-16	36.4327982600766	0.006084551913086419	2.2140896241813526e-05	5.810508726362744e-08	65.0	0.00915439384018129	71.14380530973452	43.0	89.0
images/00000/SPC-EAWAG-0P5X-1527991145368740-327646394256-071349-044-1598-1032-40-60.jpeg	2018-06-03 03:59:05	3.562	0.4026597267965165	0.030891968324136893	0.012438951525603604	62.98962660105275	0.9153497388518526	0.7072368421052632	2.002173647530499e-05	0.000247938	0.03623647038492446	1.8670050259983413e-08	4.975189457725193e-16	6.161083602188499e-11	6.202920116388039e-17	34.52101845399779	0.004520591470198801	1.1265570250654915e-05	3.862617366645767e-08	35.0	0.09162552995352581	47.65891472868217	19.0	70.0	0.03377657592737527	5.974946613465407e-08	4.953087171700992e-15	2.9870188280025454e-10	7.902730809503062e-16	22.425892003966023	0.006771964036807848	2.55619874962295e-05	1.1794164759837015e-07	27.0	0.08149251808455463	34.25271317829457	16.0	49.0	0.03509611245752189	1.8700257944302692e-08	4.997176343600916e-16	6.210898677035703e-11	6.101155438935016e-17	33.93916068802291	0.0045519939307900395	1.1419465332281136e-05	3.8755431882412336e-08	36.0	0.08977740370034192	47.672868217054265	20.0	69.0	0.03809551578161318	7.606580213546462e-09	8.412699557916848e-17	1.8321873976610247e-11	8.845846171422046e-18	48.665700319597775	0.0033237687046394062	6.04852193169539e-06	1.6258397234455735e-08	45.0	0.0976279769276631	62.0	23.0	90.0
