url	timestamp	file_size	aspect_ratio	maj_axis_len	min_axis_len	orientation	eccentricity	solidity	estimated_volume	area	intensity_gray_mass_displace_in_images	intensity_gray_moment_hu_4	intensity_gray_moment_hu_5	intensity_gray_moment_hu_6	intensity_gray_moment_hu_7	intensity_gray_std_intensity	intensity_gray_moment_hu_1	intensity_gray_moment_hu_2	intensity_gray_moment_hu_3	intensity_gray_median_intensity	intensity_gray_mass_displace_in_minors	intensity_gray_mean_intensity	intensity_gray_perc_25_intensity	intensity_gray_perc_75_intensity	intensity_red_mass_displace_in_images	intensity_red_moment_hu_4	intensity_red_moment_hu_5	intensity_red_moment_hu_6	intensity_red_moment_hu_7	intensity_red_std_intensity	intensity_red_moment_hu_1	intensity_red_moment_hu_2	intensity_red_moment_hu_3	intensity_red_median_intensity	intensity_red_mass_displace_in_minors	intensity_red_mean_intensity	intensity_red_perc_25_intensity	intensity_red_perc_75_intensity	intensity_green_mass_displace_in_images	intensity_green_moment_hu_4	intensity_green_moment_hu_5	intensity_green_moment_hu_6	intensity_green_moment_hu_7	intensity_green_std_intensity	intensity_green_moment_hu_1	intensity_green_moment_hu_2	intensity_green_moment_hu_3	intensity_green_median_intensity	intensity_green_mass_displace_in_minors	intensity_green_mean_intensity	intensity_green_perc_25_intensity	intensity_green_perc_75_intensity	intensity_blue_mass_displace_in_images	intensity_blue_moment_hu_4	intensity_blue_moment_hu_5	intensity_blue_moment_hu_6	intensity_blue_moment_hu_7	intensity_blue_std_intensity	intensity_blue_moment_hu_1	intensity_blue_moment_hu_2	intensity_blue_moment_hu_3	intensity_blue_median_intensity	intensity_blue_mass_displace_in_minors	intensity_blue_mean_intensity	intensity_blue_perc_25_intensity	intensity_blue_perc_75_intensity
images/00000/SPC-EAWAG-0P5X-1538357588222851-4040131209326-055779-053-1292-1390-840-220.jpeg	2018-10-01 03:33:08	257.956	0.2668670361788592	0.23785336545375177	0.06347522268380978	-11.46990948431659	0.9637333578335407	0.3655647100967197	0.00401426811932975	0.005491922799999999	0.017625831453890097	1.6844932890140334e-08	-7.819446761960065e-16	-1.6784924207291394e-10	-9.431866603524353e-17	36.82882438564462	0.011370199601374505	0.00010043780321261532	1.2978286913687948e-07	38.0	0.04860575977790002	51.78364947154756	25.0	68.0	0.020606449704155993	2.5184372820731173e-08	-1.6926169870759697e-15	-2.6587470232664946e-10	4.77725678373752e-16	35.97876205366129	0.012240378266522488	0.00011602046680106909	1.936470760761076e-07	35.0	0.050065188898997935	47.839014488696016	21.0	64.0	0.016957233936765456	1.6667554791467186e-08	-7.465868346093572e-16	-1.6408647133826164e-10	-1.8815027304672445e-16	37.495805718716774	0.011393261726576351	0.00010094393923446405	1.2802269708724987e-07	38.0	0.04593473843418104	52.12584867361937	25.0	69.0	0.01554345572813861	1.1524281229918567e-08	-3.3412165110659958e-16	-1.002569864701626e-10	-1.4405071458295704e-16	38.01896504101105	0.010438650285215666	8.479016171766405e-05	8.6498127071544e-08	42.0	0.050902025164658395	56.366627003569675	28.0	75.0
images/00000/SPC-EAWAG-0P5X-1543024752399914-8707225996008-071419-010-626-1942-264-657.jpeg	2018-11-24 02:59:12	196.142	0.315956049958135	0.23314124832703254	0.07366238790371785	83.96665504319564	0.9487738268390694	0.41530054644808745	0.00529906581149161	0.0066608831999999995	0.00527333310412156	2.0975886762779393e-08	8.656733021227363e-16	5.884514589737774e-11	4.770105726032855e-16	44.95731486128987	0.006415581377828718	1.9640757054017035e-05	1.0585275576649138e-07	42.0	0.023733156326041054	56.117382271468145	16.0	91.0	0.0065400472155807115	3.212761699996792e-08	1.9936671096404207e-15	1.0034843077348964e-10	1.2001665932083519e-15	39.07657232915732	0.007436287882432841	2.6989758079810082e-05	1.6329452090091225e-07	37.0	0.028714915120193193	49.89710295475531	15.0	81.0	0.005050533634991397	2.0577908546363202e-08	8.294895867481547e-16	5.65372389379649e-11	4.736531438367837e-16	46.36041481001081	0.0064026289887800245	1.963830649401668e-05	1.04708444817017e-07	41.0	0.02459905902305893	56.488054016620495	16.0	92.0	0.004456091865781117	1.387639145238879e-08	3.846669658690587e-16	3.4686331075145165e-11	2.019504915490181e-16	50.41819639282271	0.005604722096782233	1.4786215004759594e-05	7.06420816540797e-08	47.0	0.018766478383445653	62.96450831024931	18.0	101.0
images/00000/SPC-EAWAG-0P5X-1534810422046310-493015453132-008119-071-1724-598-700-180.jpeg	2018-08-21 02:13:42	178.682	0.3273853073417442	0.23053971836621276	0.07547531655180172	12.131743105982226	0.9448909252060534	0.3795736557429208	0.005501033046878831	0.005503070400000001	0.04182458044521019	2.7680076158108396e-08	5.15090423207262e-16	1.9835277257818913e-10	-7.230751309693102e-16	36.877846219823326	0.010740406739373804	7.959969901277779e-05	3.7162953999174505e-08	49.0	0.0676053222599196	58.4237915618888	32.0	77.0	0.04354765141349528	3.6343375460914904e-08	8.85559706739401e-16	2.6149849368026264e-10	-1.294267444727405e-15	34.6926177631995	0.011820491154589425	9.80802541586065e-05	5.123226244832894e-08	47.0	0.0647571756110107	53.95180217937971	29.0	72.0	0.04072748524841534	2.6044468577474646e-08	4.544273804736562e-16	1.856721152973979e-10	-6.440626906233851e-16	37.894152000173705	0.010627487438817907	7.790700896128332e-05	3.5169769912517963e-08	49.0	0.06628097350416491	59.17469963677005	32.0	78.0	0.04098348060074348	2.09429671072491e-08	2.9491296307557614e-16	1.4450956139854498e-10	-4.128437669738851e-16	38.95522794591269	0.009778343926714632	6.492940380882512e-05	2.8023147324392337e-08	52.0	0.0748346419851529	63.146898575020955	36.0	84.0
images/00000/SPC-EAWAG-0P5X-1538960707253366-4643241333778-038969-057-2026-1262-636-568.jpeg	2018-10-08 03:05:07	479.226	0.49569569857427537	0.22771689416494237	0.11287828493025544	-40.634643645678345	0.8684962719637668	0.35961182818249415	0.012153592351372736	0.0072505528	0.01372638264085795	6.77272181457219e-10	-1.8382769181852916e-18	-6.714988811090498e-13	2.9005257760666154e-18	41.41639742152523	0.007998295838927286	2.4425163327309953e-05	3.7958517402854684e-08	35.0	0.04355943979787779	51.47714982504507	19.0	76.0	0.01592268647709903	1.6003307251910037e-09	7.14013173060373e-18	-7.533022249363074e-12	1.05417260128792e-17	38.46495425429573	0.009124495934146956	3.30017133244668e-05	3.9552974693703614e-08	32.0	0.050749799814685595	46.59277913264765	17.0	68.0	0.01360491221956591	6.344605328741257e-10	-1.9161668874283284e-18	-4.1636848295489326e-13	2.4222443559969442e-18	41.92920428461967	0.007933931957575245	2.421282999634726e-05	3.7349719210095875e-08	36.0	0.043147763750588444	52.19642667797689	20.0	77.0	0.011825213401557852	4.324045396637242e-10	-1.6017776977924148e-18	1.1239200138804242e-12	-4.744116449041627e-19	45.09518712683789	0.007077368548258643	1.836627192083248e-05	3.451846504064353e-08	39.0	0.037389664138154366	56.62670978687308	22.0	83.0
images/00000/SPC-EAWAG-0P5X-1534555194573935-237791416218-047839-077-892-1142-636-176.jpeg	2018-08-18 03:19:54	154.368	0.27580621014409723	0.2269736381591002	0.06260073894327908	15.148097485723804	0.9612132616885548	0.39841824746403803	0.003725829248492758	0.0053446976	0.01689088937425138	3.213993929650834e-08	1.1530247250216385e-15	2.538572333711153e-10	-4.851109635000517e-16	32.87163767077253	0.009999006577901676	6.990918173673064e-05	4.713280754289621e-08	47.0	0.0369508202116681	55.50532220943613	30.0	73.0	0.02486399129775195	4.0362100860681864e-08	1.7482214628469148e-15	3.396070888616538e-10	-8.751037762936036e-16	30.99956371819539	0.0112384102497183	8.913891595505414e-05	5.812715137723113e-08	41.0	0.05301505550198159	49.99741081703107	27.0	66.0	0.016006684913939705	3.217023489947538e-08	1.159645508037573e-15	2.5514150990031695e-10	-4.824318353928197e-16	32.29635736760806	0.010013273011919939	7.008205891889481e-05	4.7381813272501183e-08	48.0	0.03599734859212124	55.54279344073648	30.0	72.0	0.010993077496886066	2.4785633364061305e-08	7.084464110773897e-16	1.7806161877423086e-10	-2.572181988375428e-16	36.22968678562767	0.008869193191719001	5.4706266153929504e-05	3.730716511037401e-08	54.0	0.02433386844095811	61.98863636363637	33.0	82.0
images/00000/SPC-EAWAG-0P5X-1535807504527981-1490083980736-042949-054-1856-70-364-844.jpeg	2018-09-01 15:11:44	423.914	0.5216285891154937	0.2241913779774334	0.11694463218622694	-85.06007212802857	0.8531726759674032	0.3018774157923799	0.012843047837602234	0.006304544400000001	0.007754989622422926	2.2239352556564542e-08	-6.584273440884842e-16	-6.30760120026284e-11	-3.486054074394043e-15	32.986833680342514	0.012278336027755193	3.3545311644583076e-05	1.144260073282818e-06	36.0	0.014965702172710106	46.48765319187854	21.0	65.0	0.0022725371722356197	2.4625159724800463e-08	-8.103576416927122e-16	-8.162528908512838e-11	-4.6659810488985245e-15	31.40645357117142	0.013875487868179836	4.667479000022955e-05	1.5019466787989565e-06	31.0	0.004414545580267768	41.18663496128285	17.0	57.0	0.007035397573607171	2.1237530597117227e-08	-5.006017811095836e-16	-5.786129207306948e-11	-3.189252127027987e-15	33.39705936448127	0.012131968509884752	3.3434027913266186e-05	1.0880181800571727e-06	36.0	0.013597403162211159	47.01109688433632	21.0	65.0	0.012595720529690333	1.9273161529034688e-08	-5.892828255704255e-16	-4.949202134569573e-11	-2.4299847041668947e-15	35.55320824367151	0.010934633323096911	2.4646830269164205e-05	8.733043764067648e-07	42.0	0.02431037762780551	52.25931345649656	24.0	72.0
images/00000/SPC-EAWAG-0P5X-1540775611934228-6458118625028-044019-066-1232-1292-800-200.jpeg	2018-10-29 02:13:31	206.746	0.3967912129211009	0.22026022228637723	0.08739732075928293	-4.098263726111106	0.9179088916382723	0.36503872495679446	0.007047270162178665	0.0065766996	0.027416623979278708	3.5668439767043156e-08	1.0747301979383136e-15	1.6898277815459128e-10	-1.3779309213418866e-15	40.53665076366835	0.008634528004496088	3.7719494627679956e-05	6.729449280670309e-08	37.0	0.0515292495571421	51.472090712490505	21.0	70.0	0.03584883973586685	4.4424510455140705e-08	1.4922192164720872e-15	2.091100841319628e-10	-2.2254738475468693e-15	39.66771069922851	0.009455981824890231	4.76168701519033e-05	8.188858114868811e-08	34.0	0.05730005119178432	48.37044830206324	19.0	65.0	0.026755403687795845	3.3606080074122135e-08	9.399316770332071e-16	1.5609300929512121e-10	-1.2515051206607382e-15	41.51641546397024	0.008566351489263147	3.681307656251748e-05	6.454547802427246e-08	37.0	0.050611258274149085	51.704950610789645	21.0	69.0	0.020459699627352758	2.91416057197608e-08	8.0515108313724675e-16	1.3517886570887507e-10	-8.637437901340736e-16	41.67865966862914	0.007873766018078748	3.0243232452929608e-05	5.634073675307234e-08	42.0	0.049463006854340234	55.33660646443392	24.0	75.0
images/00000/SPC-EAWAG-0P5X-1532908892787704-4622835830803-000829-150-1706-1234-752-252.jpeg	2018-07-30 02:01:32	262.656	0.2457150035972371	0.2197847435797434	0.05400440905931449	16.867001727535385	0.969342115564577	0.377810518224329	0.002685001843056585	0.0045343824	0.02548153808511469	9.813070454698012e-09	-1.4295356557714482e-16	-7.09845936896562e-11	-2.1957547229320902e-16	42.83893661526554	0.011084233787272635	9.96042151873995e-05	7.264741408237484e-08	41.0	0.0754124838994418	56.46236012207528	25.0	80.0	0.029191000676065677	1.44931786392166e-08	-1.5460799148085088e-16	-8.116741280046005e-11	-5.264604396630665e-16	42.89417185683692	0.011290352868535728	0.0001025946959002911	9.889360692614467e-08	40.0	0.08600900131885536	55.39386232621227	24.0	78.0	0.024944131981796493	1.006428399240287e-08	-1.5252607534249982e-16	-7.380285249227417e-11	-2.295375580337287e-16	42.369726359431915	0.011188889636920229	0.00010121512563167822	7.450558284178796e-08	41.0	0.07350432039746592	56.06035944387928	25.0	78.0	0.022088967628033425	6.002387063492287e-09	-8.630067161764048e-17	-5.251901754447345e-11	-5.400216076910262e-17	44.68930540146903	0.010626661737161794	9.24207182311297e-05	4.792444127528919e-08	43.0	0.06618423405564972	58.934808409630385	26.0	82.0
images/00000/SPC-EAWAG-0P5X-1535761864445011-1444444538864-018539-063-580-658-684-152.jpeg	2018-09-01 02:31:04	147.654	0.32504677859853953	0.21732287780062606	0.07064010134485756	-1.5793376989749588	0.945697938943885	0.4124675021178395	0.00454251828266125	0.005427728000000001	0.00017392480925693097	6.598155617736053e-08	6.396230880372627e-15	4.4980737361538947e-10	1.966304594651638e-15	31.23144056367953	0.009239182949828987	4.661891446551218e-05	1.5588280954944075e-07	42.0	0.0009412738917573431	49.42599150141643	24.0	69.0	0.01004220201563939	9.567319595810826e-08	1.290577342404301e-14	7.57246228215486e-10	5.17020330968162e-15	29.171111567959578	0.010702358897864082	6.399814531553277e-05	2.2071838924004079e-07	35.0	0.014566336611400141	43.456232294617564	20.0	60.0	0.0007677162305920315	6.305687622663656e-08	5.858823119022965e-15	4.3021731760068037e-10	1.791009259536279e-15	32.129990886184125	0.009205080790587135	4.6674862834933385e-05	1.497000575812215e-07	42.0	0.0016720637231221896	50.09228045325779	24.0	70.0	0.0074117358231902426	4.672504683121467e-08	3.2846136612223586e-15	2.751507813833439e-10	7.8544103770956e-16	33.668403609083626	0.008045909678079107	3.4680797616586054e-05	1.118070201632246e-07	48.0	0.01275904386125567	55.73966005665722	28.0	77.0
images/00000/SPC-EAWAG-0P5X-1543623297568670-9305761964071-008879-048-206-698-596-384.jpeg	2018-12-01 01:14:57	253.878	0.6002423471906663	0.21729359382442912	0.1304288167866706	3.910946267626755	0.7998181822383382	0.3638241115222442	0.015483981404845349	0.008126216	0.03246063644473707	1.1468253541980316e-07	-2.8054888897857597e-14	-1.762976474522623e-10	3.9047861962802685e-14	32.397665836104345	0.010289551446223927	9.446811198908084e-06	1.532712556755185e-06	26.0	0.060449677951431746	36.37658467360454	11.0	51.0	0.027650224795172797	1.621666393740468e-07	-5.899266195084795e-14	-3.3371961249793985e-10	8.298333259832016e-14	28.121448640798732	0.012220919582006436	1.5817322484744533e-05	2.4307598655537402e-06	23.0	0.052859788977747964	31.956811731315042	10.0	45.0	0.032143549790624296	1.1037979249303613e-07	-2.6299757332774206e-14	-1.7179131606616022e-10	3.609521191541673e-14	33.785429850377476	0.01018086673060562	9.381812414588069e-06	1.4831134382903767e-06	26.0	0.06008391202880344	36.87232734153264	11.0	52.0	0.0358612856234179	7.987548653395859e-08	-1.3786629035462092e-14	-1.0122174561524975e-10	1.777365396430166e-14	36.24048610996459	0.00880236588033722	6.0653116937931305e-06	9.928590036930562e-07	30.0	0.0659389140677033	41.30217596972564	13.0	59.0
