url	timestamp	file_size	aspect_ratio	maj_axis_len	min_axis_len	orientation	eccentricity	solidity	estimated_volume	area	intensity_gray_mass_displace_in_images	intensity_gray_moment_hu_4	intensity_gray_moment_hu_5	intensity_gray_moment_hu_6	intensity_gray_moment_hu_7	intensity_gray_std_intensity	intensity_gray_moment_hu_1	intensity_gray_moment_hu_2	intensity_gray_moment_hu_3	intensity_gray_median_intensity	intensity_gray_mass_displace_in_minors	intensity_gray_mean_intensity	intensity_gray_perc_25_intensity	intensity_gray_perc_75_intensity	intensity_red_mass_displace_in_images	intensity_red_moment_hu_4	intensity_red_moment_hu_5	intensity_red_moment_hu_6	intensity_red_moment_hu_7	intensity_red_std_intensity	intensity_red_moment_hu_1	intensity_red_moment_hu_2	intensity_red_moment_hu_3	intensity_red_median_intensity	intensity_red_mass_displace_in_minors	intensity_red_mean_intensity	intensity_red_perc_25_intensity	intensity_red_perc_75_intensity	intensity_green_mass_displace_in_images	intensity_green_moment_hu_4	intensity_green_moment_hu_5	intensity_green_moment_hu_6	intensity_green_moment_hu_7	intensity_green_std_intensity	intensity_green_moment_hu_1	intensity_green_moment_hu_2	intensity_green_moment_hu_3	intensity_green_median_intensity	intensity_green_mass_displace_in_minors	intensity_green_mean_intensity	intensity_green_perc_25_intensity	intensity_green_perc_75_intensity	intensity_blue_mass_displace_in_images	intensity_blue_moment_hu_4	intensity_blue_moment_hu_5	intensity_blue_moment_hu_6	intensity_blue_moment_hu_7	intensity_blue_std_intensity	intensity_blue_moment_hu_1	intensity_blue_moment_hu_2	intensity_blue_moment_hu_3	intensity_blue_median_intensity	intensity_blue_mass_displace_in_minors	intensity_blue_mean_intensity	intensity_blue_perc_25_intensity	intensity_blue_perc_75_intensity
images/00000/SPC-EAWAG-0P5X-1563253334672944-10158704540724-001249-056-1316-620-84-100.jpeg	2019-07-16 07:02:14	13.02	0.5587152552856184	0.04904098878123569	0.027399948566367245	68.56600067901798	0.8293595502019171	0.8153948683772076	0.0001542223521186379	0.0009406267999999999	0.03992836500478535	3.1389440202315665e-10	1.5550229040931939e-19	2.0214511460784407e-13	4.062315675852078e-21	47.208041675179025	0.00155968489304238	4.5354423932060647e-07	7.823825468486471e-10	114.0	0.0888620906420247	100.58929301185124	52.5	138.0	0.037545843822387015	6.143345083179972e-10	6.001035165918265e-19	5.108640969409916e-13	1.136014685482709e-20	37.568895788844394	0.0019395502399799619	7.550032359038912e-07	1.553793192962033e-09	93.0	0.08414010505276397	83.31221904372701	47.0	112.0	0.04062302456250446	2.7296148449111e-10	1.1796258309322616e-19	1.6770354741741052e-13	2.5741366652570715e-21	49.897179152047364	0.0015103851071666037	4.139425102242576e-07	6.8452795479326e-10	115.0	0.09009595174230312	103.1544748671843	52.0	143.0	0.04077871399839867	1.9983495997580467e-10	6.259727288359435e-20	1.0865066903925457e-13	2.1673248819629083e-21	55.21750794219495	0.001332317203540043	3.224455823373634e-07	4.91605498443484e-10	132.0	0.09054507691136773	116.29546383326522	60.0	161.0
images/00000/SPC-EAWAG-0P5X-1563250130546873-10155500424201-005209-061-2674-1178-120-132.jpeg	2019-07-16 06:08:50	22.596	0.8053528310352018	0.04792980576401188	0.0386004047630143	-64.36070575542293	0.5927957637699393	0.9283753431494884	0.00029914241519633257	0.001429968	0.0015210083808929857	1.1256181954856472e-12	5.1319826532079575e-24	3.0627097735338612e-16	-1.7600089940068817e-24	49.775168876638524	0.0011974525409551681	1.2111079084948652e-07	2.0639012780451394e-11	133.0	0.003101225071524286	110.02903225806452	62.0	148.0	0.002682806856489982	2.2165480670769813e-12	2.045074323589197e-23	8.227164833266315e-16	-1.895552978627164e-24	40.155194826648234	0.001472687230196858	1.829472432722836e-07	3.873485230638124e-11	108.0	0.005348135049683118	90.29758064516129	52.75	121.0	0.00227613053188062	9.69933524830676e-13	3.794160099626918e-24	2.4491069234980645e-16	-1.7788232858635072e-24	50.703433222381285	0.0011710713096401665	1.1564433712639859e-07	1.9243994102099967e-11	136.0	0.004451983976839324	112.81881720430107	64.0	152.0	0.0025282537962534385	7.164303171210622e-13	2.002687271903087e-24	1.5909853520588905e-16	-8.467816882825168e-25	58.9272034342988	0.0010220696221985009	8.813390818364349e-08	1.2856916388790157e-11	156.0	0.0049684423827714526	127.96693548387097	70.0	174.0
images/00000/SPC-EAWAG-0P5X-1563253419682098-10158789547791-002099-084-3540-686-136-124.jpeg	2019-07-16 07:03:39	22.326	0.7911900710247901	0.047518815259825056	0.03759641482043487	24.39313385756107	0.6115703324326546	0.8878458498023716	0.0002813501033795625	0.0013815335999999999	0.0025107854604678507	2.766138252638504e-12	1.0357598336983606e-24	5.822600617169123e-16	-4.277899769730471e-23	33.35698100147855	0.0016694919812565317	5.1812974889850344e-08	8.651553099630474e-11	91.0	0.005217806980948459	87.81524763494713	77.0	106.0	0.003801833551158922	6.0669649842879546e-12	-7.558651563209976e-24	1.5891785388428322e-15	-2.137419315468689e-22	25.781477203474825	0.002158989932673068	8.273570314843566e-08	2.048367006883521e-10	70.5	0.008450372218651735	68.3330550918197	59.0	82.0	0.0032933282668392828	2.478030511260523e-12	-8.970907407963233e-24	4.511074071017775e-16	-3.3692299453745315e-23	36.11112143704871	0.0016209256179198803	4.7639336668213e-08	7.988918139233959e-11	94.0	0.006758183620090107	90.69838619922092	78.0	111.0	0.002269787811376832	1.5431429867040696e-12	3.93198498069377e-24	2.9413812689056997e-16	-1.2319196014307547e-23	39.18149522240331	0.0013831606027194378	3.780864511700942e-08	4.550695246969281e-11	111.0	0.004688014816913282	105.39037284362827	94.0	127.0
images/00000/SPC-EAWAG-0P5X-1563264149156519-10169518827178-001389-059-2004-652-136-100.jpeg	2019-07-16 10:02:29	20.276	0.7211067770812457	0.04683675276097078	0.03377429983241478	-7.921981688031707	0.6928239430385607	0.8949152542372881	0.0002237938232350775	0.0012177791999999998	0.007123097399860425	6.425413877234774e-14	4.321162865706178e-26	5.84718009411046e-18	-1.0283013542595304e-25	40.5702422870341	0.0013583681780008558	1.845201164837219e-07	4.689880744601005e-11	120.0	0.017766307425575136	105.93939393939394	82.75	135.0	0.006861919957848924	1.0853889973284335e-13	-2.5394185732962354e-25	5.4782616971842774e-17	1.4984532741508097e-25	33.00585342101242	0.0016488787582286941	2.72215441370968e-07	6.799294249754544e-11	98.0	0.01674344657596375	88.16477272727273	70.0	112.0	0.007377028947752405	1.1063832679938651e-13	-1.2293754422400541e-26	2.2807307381455258e-17	-2.3885275398345328e-25	41.7897803903901	0.0013247583724659876	1.7446170631406418e-07	4.2236964994369815e-11	123.0	0.018404941884687654	108.96464646464646	84.0	139.0	0.007252760131414767	5.806596463633945e-14	5.45459257013616e-26	-1.935127373096401e-17	6.339298467929782e-26	47.6788154840172	0.0011722131728622953	1.381252912089385e-07	3.572368517756057e-11	139.0	0.0181070439800284	121.68497474747475	93.0	156.0
images/00000/SPC-EAWAG-0P5X-1563250138576496-10155508424866-005289-003-2550-2252-112-112.jpeg	2019-07-16 06:08:58	18.124	0.8305445170011733	0.046224207179091904	0.03839126182532105	45.55450540856147	0.556952246857204	0.8359598853868195	0.0002853795530184992	0.0013457844	0.015256868573151946	7.013682568288146e-12	1.0257170050692333e-22	1.8757892286306236e-15	2.0936244011710867e-23	49.31206074849406	0.0013094804861753123	7.882599050154949e-08	3.17646230801723e-11	112.0	0.027595783606698673	97.03227649243074	47.0	133.0	0.01751503458052679	1.7183762273939102e-11	5.221060513337925e-22	5.745093346153554e-15	2.6743811444239887e-22	39.31447324677604	0.0016494746737663727	1.3719641554598558e-07	6.781916889820017e-11	88.0	0.03168022991288094	78.1242502142245	39.0	106.0	0.015101183564003348	6.729275046348307e-12	9.395663391248462e-23	1.7850477147431146e-15	1.1733502374004292e-23	50.462943839471826	0.001276540963511521	7.581457319494508e-08	2.942190880833905e-11	115.0	0.02731418913646565	99.9188803199086	49.0	137.0	0.014538149785108386	3.5992899888525753e-12	2.902196272047085e-23	7.968013994895826e-16	1.8114359980559804e-24	58.81320573409064	0.0011016562940792019	5.209945082013213e-08	1.8133918742718544e-11	133.0	0.026295804646152294	114.07912025135676	53.0	158.0
images/00000/SPC-EAWAG-0P5X-1563249645455770-10155015383882-000359-014-1262-1872-112-128.jpeg	2019-07-16 06:00:45	21.274	0.8076366474455846	0.045773899393014815	0.03696867864628597	-60.93195023448945	0.5896804606758277	0.96103167928231	0.00026204409414967993	0.0013177232	0.0029275180307846045	1.5248468617866203e-12	6.74368483710818e-24	4.062797267953874e-16	-1.2136487982304996e-25	49.05249891843604	0.0011655365488825566	7.164040902865855e-08	1.2830881059150709e-11	134.0	0.005822514592362658	116.74445740956826	85.0	152.0	0.002787310759458372	2.6409612674658362e-12	1.9068929887381617e-23	7.9219398643258465e-16	1.0033085455949086e-23	38.154433693676275	0.0014874715918459507	1.0829946479232686e-07	2.520579071219935e-11	104.0	0.005826952357967221	92.07234539089848	67.0	120.0	0.0033066176551616176	1.5853373250726274e-12	6.924568961251178e-24	4.167698981211384e-16	-7.785187336440619e-25	51.6356963397423	0.0011425425157514913	6.927848069562634e-08	1.2186404322085158e-11	136.0	0.0068703840499620234	119.51400233372229	87.0	157.0	0.0034188251987513915	9.074895343490034e-13	2.339109269011596e-24	2.0603992886661886e-16	-5.0212057625828605e-25	58.035509389386554	0.0009686532913128867	5.167364007894488e-08	7.658454829969779e-12	162.0	0.006448287276830611	139.63710618436406	102.0	181.0
images/00000/SPC-EAWAG-0P5X-1563253541698355-10158911557933-003319-077-2656-752-124-96.jpeg	2019-07-16 07:05:41	17.652	0.8078176748384391	0.04545467897262722	0.03671909307819541	-3.0311636343610022	0.5894324424551279	0.9408497639544571	0.00025671491181300917	0.0013023472000000002	0.005107197643744708	1.2348589670994534e-12	-1.0306823824085887e-24	3.239873778631309e-16	-2.042207777365018e-24	50.35253155781608	0.0011234017113464518	8.437020406857407e-08	2.779021551266566e-12	136.0	0.010669941396274866	116.25088547815821	70.0	156.0	0.005396463460937911	2.3264904012194516e-12	-6.381917005449085e-25	8.252005338890791e-16	-1.0163936771022158e-23	38.96447101601263	0.00141747972701377	1.3152543216420757e-07	8.236239752195313e-12	108.5	0.0112985518214396	92.60832349468713	57.0	123.25	0.0041214853105012795	1.1754177693821384e-12	-1.010488747748923e-24	2.89689614257676e-16	-1.7833424940356568e-24	52.8308347170155	0.0010920493835489663	7.993532841771674e-08	2.5871229267258506e-12	138.0	0.00862899056878791	119.8603896103896	72.0	161.0	0.005818218583315178	7.550012262232489e-13	-4.589263064904153e-25	1.6108557664124824e-16	-5.601335239700159e-25	59.588744031882996	0.0009479611228230317	6.064725662847197e-08	1.218397507396493e-12	162.0	0.012066805882663064	137.2668240850059	82.0	185.0
images/00000/SPC-EAWAG-0P5X-1563246423232359-10151793202218-004139-046-1734-1090-112-124.jpeg	2019-07-16 05:07:03	20.576	0.8153303628855355	0.04522215867538218	0.036870999043266614	50.16621239766174	0.5789960270649022	0.8066111400312337	0.00025751925621244124	0.0011912556	0.008471642991152568	8.81014983240255e-12	8.290849172113388e-23	3.613622541100998e-15	2.267215752886509e-22	51.54370787731551	0.0013019690488845826	1.872947683066518e-07	8.52203882033088e-11	126.0	0.016727036954022598	109.6837689577283	64.0	150.0	0.00720010521249812	1.2830177843864876e-11	8.633852955595906e-23	6.036499095644286e-15	5.794987518733981e-22	42.59148565428311	0.0015730882428117922	2.638353526578272e-07	1.6253309301760078e-10	105.0	0.01437680869565258	92.16327847692804	57.0	126.0	0.00864154256195722	6.898488115795545e-12	5.474691432129919e-23	2.781699814365529e-15	1.50462985925018e-22	53.41959384295367	0.0012728232397568673	1.814601666252876e-07	7.808977520147529e-11	129.0	0.017233825903337177	112.33333333333333	65.0	154.0	0.009379729607783441	7.357684916777962e-12	6.65137001478705e-23	2.6588321902419545e-15	1.3027920637977754e-22	59.451733858746586	0.0011254637211161656	1.4088153690085007e-07	5.3718531470433403e-11	145.0	0.018256208267336788	125.55211358502743	75.0	170.0
images/00000/SPC-EAWAG-0P5X-1563253444669316-10158814549869-002349-059-938-964-120-116.jpeg	2019-07-16 07:04:04	20.342	0.655490416538416	0.045182125509079595	0.029616450270037575	-44.933041322290606	0.7552034916671757	0.963371266002845	0.0001660050406491718	0.0010413396	0.00512938975880605	5.1013894363375794e-12	3.561863555430084e-23	2.7759439360606385e-15	-2.2274381460344437e-26	38.07165496022434	0.001407251172328709	3.5460948680914777e-07	9.556289372308742e-12	123.0	0.012704051036734366	113.6592838685862	98.0	142.0	0.007018794548114265	9.6068970582503e-12	1.2780563487353567e-22	6.891082285746167e-15	-9.653609701916157e-24	29.5968606938642	0.0017973217948226473	5.768294716316768e-07	1.852769262736727e-11	96.0	0.01748429340399126	89.1812476928756	77.0	111.0	0.0042570432931376325	5.39475854815268e-12	3.8267748669001756e-23	2.9104118073315742e-15	-1.3507042949089528e-24	39.375197368538416	0.0013931565971638305	3.469735899072405e-07	9.338787766705496e-12	124.0	0.01049181829505915	115.48135843484681	97.0	145.0	0.004737544095388909	2.8009339645342703e-12	1.1000432427459227e-23	1.2200939924767627e-15	8.427183047155516e-25	46.15941496833561	0.0011580861916222188	2.4068855887654493e-07	5.5392659866144605e-12	149.0	0.011707226744230808	137.31598375784424	120.0	170.0
images/00000/SPC-EAWAG-0P5X-1563257008006455-10162377801832-001979-053-1262-1014-104-108.jpeg	2019-07-16 08:03:28	17.0	0.7982081887044038	0.045154076556586834	0.03604235366085316	-87.27229653889731	0.6023816792410233	0.8245006657789614	0.0002457037935849063	0.0011901023999999999	0.014523475266865954	2.3417680732922994e-11	1.1365456615496575e-21	4.473653367733124e-15	3.2207081546108965e-22	51.661039031796044	0.0011977966415824342	4.305229642553152e-08	1.0866445565120272e-10	131.0	0.026981784171557242	108.9673772609819	54.0	151.0	0.012175130982827676	6.693971184299667e-11	9.330044578493266e-21	1.841965431438011e-14	2.2360026422069105e-21	38.346977321476444	0.001556098239030215	8.622571854540726e-08	3.068807405948147e-10	102.0	0.022606584706411997	86.46027131782945	48.0	118.0	0.015288472737205258	2.1604013916460075e-11	9.31832877311295e-22	4.083915341004267e-15	3.4348597682082892e-22	53.71972812184682	0.0011755496025664001	4.0863295409370274e-08	9.781456830148975e-11	132.0	0.028402550506239785	111.16149870801034	53.0	155.0	0.015425328496615353	1.0558122478628311e-11	2.384225076569715e-22	1.5212267888995387e-15	5.835093186117489e-23	63.36344884423484	0.0009829362225201317	2.6068492442825894e-08	5.1191499810321495e-11	159.0	0.028657072144142426	130.25549095607235	61.0	182.0
